;;190;61;009;0003;Bischofferode 3 - OT Hauröden;1;1;284;199;70,1;8;191;8;191;77;40,3;73;38,2;48;25,1;32;16,8;52;27,2;60;31,4;5;2,6;17;8,9;3;1,6;5;2,6;5;2,6;4;2,1;0;0;0;0;0;0;0;0;0;0;0;0;1;0,5
;G;190;61;011;0000;Bockelnhagen;2;2;374;278;74,3;6;272;3;275;129;47,4;113;41,1;72;26,5;60;21,8;39;14,3;53;19,3;9;3,3;21;7,6;7;2,6;13;4,7;12;4,4;13;4,7;0;0;0;0;0;0;1;0,4;0;0;1;0,4;4;1,5
;;190;61;011;0001;Bockelnhagen 1;1;1;290;218;75,2;5;213;1;217;96;45,1;86;39,6;66;31,0;55;25,3;24;11,3;36;16,6;9;4,2;20;9,2;6;2,8;8;3,7;9;4,2;10;4,6;0;0;0;0;0;0;1;0,5;0;0;1;0,5;3;1,4
;;190;61;011;0002;Bockelnhagen 2 - OT Weilrode;1;1;84;60;71,4;1;59;2;58;33;55,9;27;46,6;6;10,2;5;8,6;15;25,4;17;29,3;0;0;1;1,7;1;1,7;5;8,6;3;5,1;3;5,2;0;0;0;0;0;0;0;0;0;0;0;0;1;1,7
;G;190;61;012;0000;Bodenrode-Westhausen;2;2;991;749;75,6;17;732;19;730;133;18,2;128;17,5;436;59,6;383;52,5;92;12,6;96;13,2;26;3,6;67;9,2;8;1,1;22;3,0;23;3,1;26;3,6;0;0;4;0,5;0;0;4;0,5;0;0;0;0;14;1,9
;;190;61;012;0001;OT Bodenrode;1;1;401;314;78,3;7;307;9;305;55;17,9;50;16,4;199;64,8;174;57,0;31;10,1;32;10,5;6;2,0;30;9,8;3;1,0;8;2,6;8;2,6;10;3,3;0;0;0;0;0;0;1;0,3;0;0;0;0;5;1,6
;;190;61;012;0002;OT Westhausen;1;1;590;435;73,7;10;425;10;425;78;18,4;78;18,4;237;55,8;209;49,2;61;14,4;64;15,1;20;4,7;37;8,7;5;1,2;14;3,3;15;3,5;16;3,8;0;0;4;0,9;0;0;3;0,7;0;0;0;0;9;2,1
;G;190;61;014;0000;Bornhagen;1;1;246;188;76,4;3;185;1;187;95;51,4;86;46,0;45;24,3;47;25,1;31;16,8;36;19,3;3;1,6;4;2,1;1;0,5;5;2,7;10;5,4;8;4,3;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0
;;190;61;014;0001;Bornhagen;1;1;246;188;76,4;3;185;1;187;95;51,4;86;46,0;45;24,3;47;25,1;31;16,8;36;19,3;3;1,6;4;2,1;1;0,5;5;2,7;10;5,4;8;4,3;0;0;0;0;0;0;1;0,5;0;0;0;0;0;0
;G;190;61;015;0000;Brehme;1;1;968;711;73,5;14;697;11;700;131;18,8;117;16,7;455;65,3;388;55,4;57;8,2;73;10,4;23;3,3;93;13,3;7;1,0;12;1,7;11;1,6;10;1,4;0;0;4;0,6;0;0;2;0,3;0;0;1;0,1;13;1,9
;;190;61;015;0001;Brehme;1;1;968;711;73,5;14;697;11;700;131;18,8;117;16,7;455;65,3;388;55,4;57;8,2;73;10,4;23;3,3;93;13,3;7;1,0;12;1,7;11;1,6;10;1,4;0;0;4;0,6;0;0;2;0,3;0;0;1;0,1;13;1,9
;G;190;61;017;0000;Breitenworbis;1;1;1821;1192;65,5;26;1166;28;1164;310;26,6;303;26,0;528;45,3;469;40,3;178;15,3;180;15,5;50;4,3;110;9,5;22;1,9;43;3,7;38;3,3;41;3,5;0;0;6;0,5;0;0;8;0,7;0;0;4;0,3;40;3,4
;;190;61;017;0001;Breitenworbis;1;1;1821;1192;65,5;26;1166;28;1164;310;26,6;303;26,0;528;45,3;469;40,3;178;15,3;180;15,5;50;4,3;110;9,5;22;1,9;43;3,7;38;3,3;41;3,5;0;0;6;0,5;0;0;8;0,7;0;0;4;0,3;40;3,4
;G;190;61;018;0000;Büttstedt;1;1;775;531;68,5;13;518;12;519;76;14,7;76;14,6;347;67,0;301;58,0;37;7,1;40;7,7;27;5,2;65;12,5;3;0,6;9;1,7;23;4,4;21;4,0;0;0;0;0;0;0;6;1,2;0;0;1;0,2;5;1,0
;;190;61;018;0001;Büttstedt;1;1;775;531;68,5;13;518;12;519;76;14,7;76;14,6;347;67,0;301;58,0;37;7,1;40;7,7;27;5,2;65;12,5;3;0,6;9;1,7;23;4,4;21;4,0;0;0;0;0;0;0;6;1,2;0;0;1;0,2;5;1,0
;G;190;61;019;0000;Buhla;2;2;519;370;71,3;4;366;7;363;190;51,9;177;48,8;86;23,5;62;17,1;65;17,8;74;20,4;13;3,6;34;9,4;6;1,6;6;1,7;4;1,1;6;1,7;0;0;2;0,6;0;0;1;0,3;0;0;1;0,3;2;0,5
;;190;61;019;0001;Buhla 1;1;1;357;243;68,1;3;240;6;237;141;58,8;122;51,5;56;23,3;40;16,9;30;12,5;38;16,0;7;2,9;24;10,1;2;0,8;5;2,1;4;1,7;6;2,5;0;0;2;0,8;0;0;0;0;0;0;0;0;0;0
;;190;61;019;0002;Buhla 2 - OT Ascherode;1;1;162;127;78,4;1;126;1;126;49;38,9;55;43,7;30;23,8;22;17,5;35;27,8;36;28,6;6;4,8;10;7,9;4;3,2;1;0,8;0;0;0;0;0;0;0;0;0;0;1;0,8;0;0;1;0,8;2;1,6
;G;190;61;021;0000;Burgwalde;1;1;209;164;78,5;6;158;3;161;38;24,1;31;19,3;75;47,5;65;40,4;14;8,9;18;11,2;11;7,0;20;12,4;4;2,5;9;5,6;15;9,5;15;9,3;0;0;3;1,9;0;0;0;0;0;0;0;0;1;0,6
;;190;61;021;0001;Burgwalde;1;1;209;164;78,5;6;158;3;161;38;24,1;31;19,3;75;47,5;65;40,4;14;8,9;18;11,2;11;7,0;20;12,4;4;2,5;9;5,6;15;9,5;15;9,3;0;0;3;1,9;0;0;0;0;0;0;0;0;1;0,6
;G;190;61;022;0000;Deuna;1;1;846;601;71,0;19;582;18;583;96;16,5;107;18,4;344;59,1;308;52,8;70;12,0;84;14,4;26;4,5;45;7,7;15;2,6;16;2,7;18;3,1;16;2,7;0;0;3;0,5;0;0;2;0,3;0;0;2;0,3;13;2,2
;;190;61;022;0001;Deuna;1;1;846;601;71,0;19;582;18;583;96;16,5;107;18,4;344;59,1;308;52,8;70;12,0;84;14,4;26;4,5;45;7,7;15;2,6;16;2,7;18;3,1;16;2,7;0;0;3;0,5;0;0;2;0,3;0;0;2;0,3;13;2,2
;G;190;61;023;0000;Dieterode;1;1;86;66;76,7;2;64;1;65;19;29,7;18;27,7;31;48,4;27;41,5;9;14,1;9;13,8;1;1,6;7;10,8;2;3,1;4;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3,1
;;190;61;023;0001;Dieterode;1;1;86;66;76,7;2;64;1;65;19;29,7;18;27,7;31;48,4;27;41,5;9;14,1;9;13,8;1;1,6;7;10,8;2;3,1;4;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3,1
;G;190;61;024;0000;Dietzenrode/Vatterode;1;1;106;89;84,0;3;86;5;84;40;46,5;35;41,7;15;17,4;13;15,5;24;27,9;21;25,0;2;2,3;4;4,8;2;2,3;7;8,3;2;2,3;0;0;0;0;2;2,4;0;0;2;2,4;0;0;0;0;1;1,2
;;190;61;024;0001;Dietzenrode/Vatterode;1;1;106;89;84,0;3;86;5;84;40;46,5;35;41,7;15;17,4;13;15,5;24;27,9;21;25,0;2;2,3;4;4,8;2;2,3;7;8,3;2;2,3;0;0;0;0;2;2,4;0;0;2;2,4;0;0;0;0;1;1,2
;G;190;61;025;0000;Dingelstädt, Stadt;4;4;3885;2425;62,4;62;2363;44;2381;605;25,6;575;24,1;1112;47,1;918;38,6;349;14,8;390;16,4;119;5,0;287;12,1;45;1,9;90;3,8;89;3,8;87;3,7;0;0;11;0,5;0;0;13;0,5;0;0;10;0,4;44;1,9
;;190;61;025;0001;Dingelstädt 1;1;1;1139;660;57,9;19;641;16;644;189;29,5;174;27,0;272;42,4;232;36,0;110;17,2;129;20,0;26;4,1;59;9,2;8;1,2;14;2,2;25;3,9;25;3,9;0;0;4;0,6;0;0;3;0,5;0;0;4;0,6;11;1,7
;;190;61;025;0002;Dingelstädt 2;1;1;927;561;60,5;15;546;10;551;139;25,5;123;22,3;256;46,9;211;38,3;74;13,6;91;16,5;28;5,1;67;12,2;15;2,7;28;5,1;24;4,4;23;4,2;0;0;2;0,4;0;0;4;0,7;0;0;2;0,4;10;1,8
;;190;61;025;0003;Dingelstädt 3;1;1;834;581;69,7;13;568;9;572;128;22,5;128;22,4;292;51,4;230;40,2;81;14,3;83;14,5;31;5,5;84;14,7;11;1,9;29;5,1;15;2,6;16;2,8;0;0;1;0,2;0;0;0;0;0;0;1;0,2;10;1,8
;;190;61;025;0004;Dingelstädt 4;1;1;985;623;63,2;15;608;9;614;149;24,5;150;24,4;292;48,0;245;39,9;84;13,8;87;14,2;34;5,6;77;12,5;11;1,8;19;3,1;25;4,1;23;3,7;0;0;4;0,7;0;0;6;1,0;0;0;3;0,5;13;2,1
;G;190;61;026;0000;Ecklingerode;1;1;635;466;73,4;6;460;5;461;98;21,3;100;21,7;282;61,3;222;48,2;22;4,8;30;6,5;30;6,5;80;17,4;9;2,0;13;2,8;17;3,7;12;2,6;0;0;3;0,7;0;0;1;0,2;0;0;0;0;2;0,4
;;190;61;026;0001;Ecklingerode;1;1;635;466;73,4;6;460;5;461;98;21,3;100;21,7;282;61,3;222;48,2;22;4,8;30;6,5;30;6,5;80;17,4;9;2,0;13;2,8;17;3,7;12;2,6;0;0;3;0,7;0;0;1;0,2;0;0;0;0;2;0,4
;G;190;61;027;0000;Effelder;1;1;1096;774;70,6;18;756;15;759;97;12,8;101;13,3;535;70,8;490;64,6;57;7,5;52;6,9;21;2,8;57;7,5;9;1,2;20;2,6;26;3,4;31;4,1;0;0;4;0,5;0;0;3;0,4;0;0;1;0,1;11;1,5
;;190;61;027;0001;Effelder;1;1;1096;774;70,6;18;756;15;759;97;12,8;101;13,3;535;70,8;490;64,6;57;7,5;52;6,9;21;2,8;57;7,5;9;1,2;20;2,6;26;3,4;31;4,1;0;0;4;0,5;0;0;3;0,4;0;0;1;0,1;11;1,5
;G;190;61;028;0000;Eichstruth;1;1;70;60;85,7;3;57;2;58;13;22,8;13;22,4;30;52,6;30;51,7;5;8,8;7;12,1;2;3,5;3;5,2;1;1,8;1;1,7;2;3,5;2;3,4;0;0;0;0;0;0;2;3,4;0;0;0;0;4;7,0
;;190;61;028;0001;Eichsstruth;1;1;70;60;85,7;3;57;2;58;13;22,8;13;22,4;30;52,6;30;51,7;5;8,8;7;12,1;2;3,5;3;5,2;1;1,8;1;1,7;2;3,5;2;3,4;0;0;0;0;0;0;2;3,4;0;0;0;0;4;7,0
;G;190;61;031;0000;Ferna;1;1;494;375;75,9;7;368;8;367;67;18,2;68;18,5;212;57,6;172;46,9;43;11,7;48;13,1;23;6,3;49;13,4;5;1,4;12;3,3;14;3,8;17;4,6;0;0;0;0;0;0;1;0,3;0;0;0;0;4;1,1
;;190;61;031;0001;Ferna;1;1;494;375;75,9;7;368;8;367;67;18,2;68;18,5;212;57,6;172;46,9;43;11,7;48;13,1;23;6,3;49;13,4;5;1,4;12;3,3;14;3,8;17;4,6;0;0;0;0;0;0;1;0,3;0;0;0;0;4;1,1
