E;;189;61;025;0002;Dingelstädt 2;1;1;917;480;52,3;4;476;3;477;61;12,8;64;13,4;74;15,5;75;15,7;241;50,6;210;44,0;43;9,0;59;12,4;32;6,7;37;7,8;19;4,0;15;3,1;0;0;2;0,4;0;0;0;0;4;0,8;5;1,0;0;0;10;2,1;2;0,4;;
E;;189;61;025;0003;Dingelstädt 3;1;1;822;482;58,6;6;476;5;477;42;8,8;49;10,3;79;16,6;83;17,4;249;52,3;215;45,1;58;12,2;78;16,4;30;6,3;24;5,0;9;1,9;8;1,7;0;0;2;0,4;0;0;1;0,2;9;1,9;5;1,0;0;0;12;2,5;0;0;;
E;;189;61;025;0004;Dingelstädt 4;1;1;981;535;54,5;1;534;1;534;75;14,0;77;14,4;75;14,0;72;13,5;286;53,6;259;48,5;48;9,0;79;14,8;28;5,2;16;3,0;14;2,6;15;2,8;0;0;0;0;0;0;0;0;7;1,3;7;1,3;0;0;9;1,7;1;0,2;;
E;G;189;61;026;0000;Ecklingerode;1;1;614;372;60,6;6;366;6;366;44;12,0;46;12,6;33;9,0;32;8,7;241;65,8;233;63,7;26;7,1;30;8,2;15;4,1;13;3,6;7;1,9;6;1,6;0;0;1;0,3;0;0;0;0;0;0;0;0;0;0;5;1,4;0;0;;
E;;189;61;026;0001;Ecklingerode;1;1;614;372;60,6;6;366;6;366;44;12,0;46;12,6;33;9,0;32;8,7;241;65,8;233;63,7;26;7,1;30;8,2;15;4,1;13;3,6;7;1,9;6;1,6;0;0;1;0,3;0;0;0;0;0;0;0;0;0;0;5;1,4;0;0;;
E;G;189;61;027;0000;Effelder;1;1;1115;691;62,0;14;677;18;673;69;10,2;62;9,2;60;8,9;59;8,8;459;67,8;417;62,0;52;7,7;87;12,9;17;2,5;19;2,8;13;1,9;16;2,4;0;0;0;0;0;0;0;0;7;1,0;5;0,7;0;0;8;1,2;0;0;;
E;;189;61;027;0001;Effelder;1;1;1115;691;62,0;14;677;18;673;69;10,2;62;9,2;60;8,9;59;8,8;459;67,8;417;62,0;52;7,7;87;12,9;17;2,5;19;2,8;13;1,9;16;2,4;0;0;0;0;0;0;0;0;7;1,0;5;0,7;0;0;8;1,2;0;0;;
E;G;189;61;028;0000;Eichstruth;1;1;71;57;80,3;0;57;0;57;7;12,3;7;12,3;8;14,0;10;17,5;34;59,6;31;54,4;3;5,3;5;8,8;3;5,3;2;3,5;0;0;0;0;0;0;0;0;0;0;1;1,8;2;3,5;1;1,8;0;0;0;0;0;0;;
E;;189;61;028;0001;Eichsstruth;1;1;71;57;80,3;0;57;0;57;7;12,3;7;12,3;8;14,0;10;17,5;34;59,6;31;54,4;3;5,3;5;8,8;3;5,3;2;3,5;0;0;0;0;0;0;0;0;0;0;1;1,8;2;3,5;1;1,8;0;0;0;0;0;0;;
E;G;189;61;031;0000;Ferna;1;1;489;315;64,4;4;311;4;311;33;10,6;35;11,3;38;12,2;42;13,5;189;60,8;164;52,7;29;9,3;47;15,1;11;3,5;10;3,2;4;1,3;6;1,9;0;0;0;0;0;0;0;0;7;2,3;3;1,0;0;0;4;1,3;0;0;;
E;;189;61;031;0001;Ferna;1;1;489;315;64,4;4;311;4;311;33;10,6;35;11,3;38;12,2;42;13,5;189;60,8;164;52,7;29;9,3;47;15,1;11;3,5;10;3,2;4;1,3;6;1,9;0;0;0;0;0;0;0;0;7;2,3;3;1,0;0;0;4;1,3;0;0;;
E;G;189;61;032;0000;Freienhagen;1;1;271;192;70,8;2;190;3;189;23;12,1;22;11,6;23;12,1;21;11,1;122;64,2;106;56,1;12;6,3;25;13,2;2;1,1;3;1,6;6;3,2;4;2,1;0;0;0;0;0;0;0;0;2;1,1;2;1,1;0;0;6;3,2;0;0;;
E;;189;61;032;0001;Freienhagen;1;1;271;192;70,8;2;190;3;189;23;12,1;22;11,6;23;12,1;21;11,1;122;64,2;106;56,1;12;6,3;25;13,2;2;1,1;3;1,6;6;3,2;4;2,1;0;0;0;0;0;0;0;0;2;1,1;2;1,1;0;0;6;3,2;0;0;;
E;G;189;61;033;0000;Fretterode;1;1;149;104;69,8;2;102;2;102;20;19,6;20;19,6;9;8,8;6;5,9;41;40,2;42;41,2;20;19,6;21;20,6;2;2,0;2;2,0;6;5,9;6;5,9;0;0;0;0;0;0;0;0;3;2,9;2;2,0;0;0;3;2,9;1;1,0;;
E;;189;61;033;0001;Fretterode;1;1;149;104;69,8;2;102;2;102;20;19,6;20;19,6;9;8,8;6;5,9;41;40,2;42;41,2;20;19,6;21;20,6;2;2,0;2;2,0;6;5,9;6;5,9;0;0;0;0;0;0;0;0;3;2,9;2;2,0;0;0;3;2,9;1;1,0;;
E;G;189;61;034;0000;Geisleden;1;1;911;605;66,4;6;599;4;601;70;11,7;69;11,5;95;15,9;103;17,1;352;58,8;314;52,2;38;6,3;62;10,3;15;2,5;18;3,0;22;3,7;17;2,8;0;0;2;0,3;0;0;1;0,2;6;1,0;6;1,0;0;0;9;1,5;1;0,2;;
E;;189;61;034;0001;Geisleden;1;1;911;605;66,4;6;599;4;601;70;11,7;69;11,5;95;15,9;103;17,1;352;58,8;314;52,2;38;6,3;62;10,3;15;2,5;18;3,0;22;3,7;17;2,8;0;0;2;0,3;0;0;1;0,2;6;1,0;6;1,0;0;0;9;1,5;1;0,2;;
E;G;189;61;035;0000;Geismar;3;3;1024;603;58,9;7;596;9;594;72;12,1;76;12,8;140;23,5;141;23,7;299;50,2;258;43,4;38;6,4;63;10,6;23;3,9;23;3,9;15;2,5;13;2,2;0;0;3;0,5;0;0;0;0;7;1,2;8;1,3;0;0;9;1,5;2;0,3;;
E;;189;61;035;0001;Geismar 1;1;1;774;444;57,4;2;442;4;440;46;10,4;54;12,3;87;19,7;87;19,8;244;55,2;204;46,4;32;7,2;54;12,3;16;3,6;17;3,9;8;1,8;9;2,0;0;0;3;0,7;0;0;0;0;7;1,6;7;1,6;0;0;5;1,1;2;0,5;;
E;;189;61;035;0002;Geismar 2 - OT Großtöpfer;1;1;122;77;63,1;2;75;3;74;18;24,0;15;20,3;29;38,7;30;40,5;16;21,3;17;23,0;4;5,3;4;5,4;5;6,7;4;5,4;3;4,0;1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4,1;0;0;;
E;;189;61;035;0003;Geismar 3 - OT Bebendorf;1;1;128;82;64,1;3;79;2;80;8;10,1;7;8,8;24;30,4;24;30,0;39;49,4;37;46,3;2;2,5;5;6,3;2;2,5;2;2,5;4;5,1;3;3,8;0;0;0;0;0;0;0;0;0;0;1;1,3;0;0;1;1,3;0;0;;
E;G;189;61;036;0000;Gerbershausen;1;1;539;407;75,5;3;404;3;404;41;10,1;44;10,9;58;14,4;63;15,6;244;60,4;234;57,9;21;5,2;28;6,9;16;4,0;11;2,7;22;5,4;18;4,5;0;0;0;0;0;0;0;0;2;0,5;1;0,2;0;0;5;1,2;0;0;;
E;;189;61;036;0001;Gerbershausen;1;1;539;407;75,5;3;404;3;404;41;10,1;44;10,9;58;14,4;63;15,6;244;60,4;234;57,9;21;5,2;28;6,9;16;4,0;11;2,7;22;5,4;18;4,5;0;0;0;0;0;0;0;0;2;0,5;1;0,2;0;0;5;1,2;0;0;;
E;G;189;61;037;0000;Gernrode;1;1;1368;834;61,0;8;826;9;825;62;7,5;71;8,6;62;7,5;56;6,8;540;65,4;501;60,7;84;10,2;117;14,2;27;3,3;29;3,5;30;3,6;25;3,0;0;0;3;0,4;0;0;1;0,1;21;2,5;13;1,6;0;0;9;1,1;0;0;;
E;;189;61;037;0001;Gernrode;1;1;1368;834;61,0;8;826;9;825;62;7,5;71;8,6;62;7,5;56;6,8;540;65,4;501;60,7;84;10,2;117;14,2;27;3,3;29;3,5;30;3,6;25;3,0;0;0;3;0,4;0;0;1;0,1;21;2,5;13;1,6;0;0;9;1,1;0;0;;
E;G;189;61;038;0000;Gerterode;1;1;346;202;58,4;4;198;3;199;56;28,3;55;27,6;63;31,8;66;33,2;48;24,2;46;23,1;15;7,6;13;6,5;6;3,0;9;4,5;9;4,5;7;3,5;0;0;1;0,5;0;0;0;0;1;0,5;0;0;0;0;2;1,0;0;0;;
E;;189;61;038;0001;Gerterode;1;1;346;202;58,4;4;198;3;199;56;28,3;55;27,6;63;31,8;66;33,2;48;24,2;46;23,1;15;7,6;13;6,5;6;3,0;9;4,5;9;4,5;7;3,5;0;0;1;0,5;0;0;0;0;1;0,5;0;0;0;0;2;1,0;0;0;;
E;G;189;61;039;0000;Glasehausen;1;1;143;125;87,4;2;123;2;123;14;11,4;13;10,6;17;13,8;19;15,4;78;63,4;75;61,0;12;9,8;13;10,6;0;0;0;0;2;1,6;2;1,6;0;0;0;0;0;0;0;0;0;0;1;0,8;0;0;0;0;0;0;;
E;;189;61;039;0001;Glasehausen;1;1;143;125;87,4;2;123;2;123;14;11,4;13;10,6;17;13,8;19;15,4;78;63,4;75;61,0;12;9,8;13;10,6;0;0;0;0;2;1,6;2;1,6;0;0;0;0;0;0;0;0;0;0;1;0,8;0;0;0;0;0;0;;
E;G;189;61;041;0000;Großbartloff;1;1;802;555;69,2;11;544;8;547;70;12,9;75;13,7;97;17,8;101;18,5;283;52,0;238;43,5;55;10,1;84;15,4;15;2,8;16;2,9;18;3,3;19;3,5;0;0;2;0,4;0;0;0;0;4;0,7;5;0,9;0;0;7;1,3;2;0,4;;
E;;189;61;041;0001;Großbartloff;1;1;802;555;69,2;11;544;8;547;70;12,9;75;13,7;97;17,8;101;18,5;283;52,0;238;43,5;55;10,1;84;15,4;15;2,8;16;2,9;18;3,3;19;3,5;0;0;2;0,4;0;0;0;0;4;0,7;5;0,9;0;0;7;1,3;2;0,4;;
E;G;189;61;042;0000;Großbodungen;2;2;1217;801;65,8;22;779;20;781;190;24,4;172;22,0;208;26,7;204;26,1;258;33,1;250;32,0;55;7,1;69;8,8;32;4,1;38;4,9;28;3,6;27;3,5;0;0;1;0,1;0;0;2;0,3;8;1,0;4;0,5;0;0;14;1,8;0;0;;
E;;189;61;042;0001;Großbodungen 1;1;1;1118;729;65,2;19;710;17;712;169;23,8;152;21,3;184;25,9;177;24,9;239;33,7;233;32,7;52;7,3;66;9,3;32;4,5;38;5,3;26;3,7;25;3,5;0;0;1;0,1;0;0;2;0,3;8;1,1;4;0,6;0;0;14;2,0;0;0;;
E;;189;61;042;0002;Großbodungen 2 - OT Wallrode;1;1;99;72;72,7;3;69;3;69;21;30,4;20;29,0;24;34,8;27;39,1;19;27,5;17;24,6;3;4,3;3;4,3;0;0;0;0;2;2,9;2;2,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
