E;;189;61;019;0002;Buhla 2 - OT Ascherode;1;1;151;112; 74,2;1;111;1;111;23; 20,7;16; 14,4;24; 21,6;21; 18,9;15; 13,5;16; 14,4;30; 27,0;24; 21,6;9; 8,1;17; 15,3;5; 4,5;11; 9,9;3; 2,7;2; 1,8;2; 1,8;1; 0,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,9;-;-;1; 0,9;-;-;-;-;-;-;1; 0,9;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;021;0000;Burgwalde;1;1;182;130; 71,4;2;128;1;129;60; 46,9;51; 39,5;26; 20,3;23; 17,8;4; 3,1;4; 3,1;17; 13,3;24; 18,6;7; 5,5;9; 7,0;4; 3,1;6; 4,7;-;-;1; 0,8;5; 3,9;2; 1,6;-;-;2; 1,6;2; 1,6;1; 0,8;-;-;2; 1,6;-;-;-;-;-;-;-;-;3; 2,3;3; 2,3;-;-;-;-;-;-;-;-;-;-;1; 0,8;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;021;0001;Burgwalde;1;1;182;130; 71,4;2;128;1;129;60; 46,9;51; 39,5;26; 20,3;23; 17,8;4; 3,1;4; 3,1;17; 13,3;24; 18,6;7; 5,5;9; 7,0;4; 3,1;6; 4,7;-;-;1; 0,8;5; 3,9;2; 1,6;-;-;2; 1,6;2; 1,6;1; 0,8;-;-;2; 1,6;-;-;-;-;-;-;-;-;3; 2,3;3; 2,3;-;-;-;-;-;-;-;-;-;-;1; 0,8;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;023;0000;Dieterode;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E;;189;61;023;0001;Dieterode;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E;G;189;61;024;0000;Dietzenrode/Vatterode / Asbach-Sickenberg;1;1;186;109; 58,6;2;107;1;108;19; 17,8;14; 13,0;16; 15,0;16; 14,8;20; 18,7;14; 13,0;27; 25,2;29; 26,9;6; 5,6;8; 7,4;10; 9,3;15; 13,9;4; 3,7;4; 3,7;2; 1,9;2; 1,9;-;-;1; 0,9;2; 1,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,9;3; 2,8;-;-;-;-;-;-;-;-;-;-;2; 1,9;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;024;0001;Dietzenrode/Vatterode / Asbach-Sickenberg;1;1;186;109; 58,6;2;107;1;108;19; 17,8;14; 13,0;16; 15,0;16; 14,8;20; 18,7;14; 13,0;27; 25,2;29; 26,9;6; 5,6;8; 7,4;10; 9,3;15; 13,9;4; 3,7;4; 3,7;2; 1,9;2; 1,9;-;-;1; 0,9;2; 1,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,9;3; 2,8;-;-;-;-;-;-;-;-;-;-;2; 1,9;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;026;0000;Ecklingerode;1;1;580;343; 59,1;4;339;2;341;156; 46,0;135; 39,6;61; 18,0;64; 18,8;8; 2,4;11; 3,2;55; 16,2;65; 19,1;22; 6,5;32; 9,4;8; 2,4;13; 3,8;18; 5,3;13; 3,8;3; 0,9;4; 1,2;-;-;-;-;3; 0,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5; 1,5;2; 0,6;-;-;-;-;-;-;-;-;-;-;1; 0,3;-;-;1; 0,3;-;-;-;-;-;-;-;-
E;;189;61;026;0001;Ecklingerode;1;1;580;343; 59,1;4;339;2;341;156; 46,0;135; 39,6;61; 18,0;64; 18,8;8; 2,4;11; 3,2;55; 16,2;65; 19,1;22; 6,5;32; 9,4;8; 2,4;13; 3,8;18; 5,3;13; 3,8;3; 0,9;4; 1,2;-;-;-;-;3; 0,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5; 1,5;2; 0,6;-;-;-;-;-;-;-;-;-;-;1; 0,3;-;-;1; 0,3;-;-;-;-;-;-;-;-
E;G;189;61;027;0000;Effelder;1;1;957;580; 60,6;8;572;10;570;255; 44,6;208; 36,5;145; 25,3;155; 27,2;27; 4,7;23; 4,0;69; 12,1;87; 15,3;34; 5,9;49; 8,6;11; 1,9;18; 3,2;13; 2,3;10; 1,8;8; 1,4;9; 1,6;-;-;-;-;2; 0,3;-;-;-;-;1; 0,2;-;-;1; 0,2;-;-;-;-;8; 1,4;7; 1,2;-;-;-;-;-;-;-;-;-;-;2; 0,4;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;027;0001;Effelder;1;1;957;580; 60,6;8;572;10;570;255; 44,6;208; 36,5;145; 25,3;155; 27,2;27; 4,7;23; 4,0;69; 12,1;87; 15,3;34; 5,9;49; 8,6;11; 1,9;18; 3,2;13; 2,3;10; 1,8;8; 1,4;9; 1,6;-;-;-;-;2; 0,3;-;-;-;-;1; 0,2;-;-;1; 0,2;-;-;-;-;8; 1,4;7; 1,2;-;-;-;-;-;-;-;-;-;-;2; 0,4;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;028;0000;Eichstruth;1;1;73;69; 94,5;-;69;-;69;36; 52,2;33; 47,8;5; 7,2;5; 7,2;1; 1,4;1; 1,4;16; 23,2;17; 24,6;6; 8,7;6; 8,7;3; 4,3;4; 5,8;1; 1,4;2; 2,9;1; 1,4;-;-;-;-;-;-;-;-;-;-;-;-;1; 1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;028;0001;Eichstruth;1;1;73;69; 94,5;-;69;-;69;36; 52,2;33; 47,8;5; 7,2;5; 7,2;1; 1,4;1; 1,4;16; 23,2;17; 24,6;6; 8,7;6; 8,7;3; 4,3;4; 5,8;1; 1,4;2; 2,9;1; 1,4;-;-;-;-;-;-;-;-;-;-;-;-;1; 1,4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;031;0000;Ferna;1;1;455;272; 59,8;2;270;2;270;118; 43,7;106; 39,3;46; 17,0;45; 16,7;20; 7,4;15; 5,6;37; 13,7;41; 15,2;23; 8,5;30; 11,1;8; 3,0;11; 4,1;8; 3,0;6; 2,2;3; 1,1;1; 0,4;-;-;3; 1,1;-;-;-;-;-;-;2; 0,7;-;-;-;-;-;-;-;-;7; 2,6;7; 2,6;-;-;-;-;-;-;-;-;-;-;3; 1,1;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;031;0001;Ferna;1;1;455;272; 59,8;2;270;2;270;118; 43,7;106; 39,3;46; 17,0;45; 16,7;20; 7,4;15; 5,6;37; 13,7;41; 15,2;23; 8,5;30; 11,1;8; 3,0;11; 4,1;8; 3,0;6; 2,2;3; 1,1;1; 0,4;-;-;3; 1,1;-;-;-;-;-;-;2; 0,7;-;-;-;-;-;-;-;-;7; 2,6;7; 2,6;-;-;-;-;-;-;-;-;-;-;3; 1,1;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;032;0000;Freienhagen;1;1;231;150; 64,9;3;147;3;147;63; 42,9;52; 35,4;17; 11,6;23; 15,6;5; 3,4;2; 1,4;35; 23,8;31; 21,1;16; 10,9;22; 15,0;4; 2,7;9; 6,1;4; 2,7;3; 2,0;2; 1,4;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,7;-;-;-;-;-;-;-;-;1; 0,7;1; 0,7;-;-;-;-;-;-;-;-;-;-;1; 0,7;-;-;1; 0,7;-;-;1; 0,7;-;-;-;-
E;;189;61;032;0001;Freienhagen;1;1;231;150; 64,9;3;147;3;147;63; 42,9;52; 35,4;17; 11,6;23; 15,6;5; 3,4;2; 1,4;35; 23,8;31; 21,1;16; 10,9;22; 15,0;4; 2,7;9; 6,1;4; 2,7;3; 2,0;2; 1,4;-;-;-;-;-;-;-;-;-;-;-;-;1; 0,7;-;-;-;-;-;-;-;-;1; 0,7;1; 0,7;-;-;-;-;-;-;-;-;-;-;1; 0,7;-;-;1; 0,7;-;-;1; 0,7;-;-;-;-
E;G;189;61;033;0000;Fretterode;1;1;145;100; 69,0;1;99;1;99;22; 22,2;17; 17,2;27; 27,3;18; 18,2;3; 3,0;3; 3,0;23; 23,2;27; 27,3;8; 8,1;10; 10,1;4; 4,0;4; 4,0;6; 6,1;7; 7,1;2; 2,0;-;-;-;-;9; 9,1;-;-;-;-;-;-;-;-;-;-;-;-;1; 1,0;1; 1,0;3; 3,0;3; 3,0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
E;;189;61;033;0001;Fretterode;1;1;145;100; 69,0;1;99;1;99;22; 22,2;17; 17,2;27; 27,3;18; 18,2;3; 3,0;3; 3,0;23; 23,2;27; 27,3;8; 8,1;10; 10,1;4; 4,0;4; 4,0;6; 6,1;7; 7,1;2; 2,0;-;-;-;-;9; 9,1;-;-;-;-;-;-;-;-;-;-;-;-;1; 1,0;1; 1,0;3; 3,0;3; 3,0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
E;G;189;61;034;0000;Geisleden;1;1;803;526; 65,5;9;517;7;519;183; 35,4;150; 28,9;141; 27,3;142; 27,4;30; 5,8;27; 5,2;95; 18,4;97; 18,7;23; 4,4;47; 9,1;12; 2,3;19; 3,7;21; 4,1;19; 3,7;4; 0,8;2; 0,4;-;-;1; 0,2;3; 0,6;3; 0,6;-;-;-;-;-;-;-;-;-;-;-;-;5; 1,0;7; 1,3;-;-;1; 0,2;-;-;-;-;-;-;2; 0,4;-;-;1; 0,2;-;-;1; 0,2;-;-;-;-
